,iName,jName,Tij
38,Amboori__Thiruvananthapuram,Manikkal__Thiruvananthapuram,0.04853531215374065
39,Amboori__Thiruvananthapuram,Maranalloor__Thiruvananthapuram,12.125500420690644
40,Amboori__Thiruvananthapuram,Mudakkal__Thiruvananthapuram,0.041280530325216704
41,Amboori__Thiruvananthapuram,Nagaroor__Thiruvananthapuram,0.027364506116689388
42,Amboori__Thiruvananthapuram,Nanniyodu__Thiruvananthapuram,0.03677317928422531
43,Amboori__Thiruvananthapuram,Navayikkulam__Thiruvananthapuram,0.038068821269195155
44,Amboori__Thiruvananthapuram,Nedumangad(M)__Thiruvananthapuram,2.048356835717175
45,Amboori__Thiruvananthapuram,Nellanadu__Thiruvananthapuram,0.03159422589700326
46,Amboori__Thiruvananthapuram,Neyyattinkara(M)__Thiruvananthapuram,21.081443795917036
47,Amboori__Thiruvananthapuram,Ottasekharamangalam__Thiruvananthapuram,334.8348849043587
48,Amboori__Thiruvananthapuram,Ottoor__Thiruvananthapuram,0.015442668134362498
49,Amboori__Thiruvananthapuram,Pallichal__Thiruvananthapuram,1.9698854168424866
50,Amboori__Thiruvananthapuram,Pallikkal__Thiruvananthapuram,0.015331907828985364
51,Amboori__Thiruvananthapuram,Panavoor__Thiruvananthapuram,0.027482853809528574
52,Amboori__Thiruvananthapuram,Pangod__Thiruvananthapuram,0.03662839499636633
53,Amboori__Thiruvananthapuram,Parassala__Thiruvananthapuram,3.8917932936166
54,Amboori__Thiruvananthapuram,Pazhayakunnummel__Thiruvananthapuram,0.026823316969812376
55,Amboori__Thiruvananthapuram,Peringammala__Thiruvananthapuram,0.03631068586794597
56,Amboori__Thiruvananthapuram,Perumkadavila__Thiruvananthapuram,9.660680021463813
57,Amboori__Thiruvananthapuram,Poovachal__Thiruvananthapuram,37.080589191767196
58,Amboori__Thiruvananthapuram,Poovar__Thiruvananthapuram,0.39967443028431854
59,Amboori__Thiruvananthapuram,Pothencodu__Thiruvananthapuram,0.036152503363920695
60,Amboori__Thiruvananthapuram,Pulimathu__Thiruvananthapuram,0.036029978251951554
61,Amboori__Thiruvananthapuram,Pullampara__Thiruvananthapuram,0.028313210660921382
62,Amboori__Thiruvananthapuram,Thirupuram__Thiruvananthapuram,0.573995535820588
63,Amboori__Thiruvananthapuram,Thiruvananthapuram(C)__Thiruvananthapuram,12.277506365610176
64,Amboori__Thiruvananthapuram,Tholikkodu__Thiruvananthapuram,0.7318964386223227
65,Amboori__Thiruvananthapuram,Uzhamalakkal__Thiruvananthapuram,1.1314510059691396
66,Amboori__Thiruvananthapuram,Vakkam__Thiruvananthapuram,0.01608309756082907
67,Amboori__Thiruvananthapuram,Vamanpuram__Thiruvananthapuram,0.024985423572396873
68,Amboori__Thiruvananthapuram,Varkala(M)__Thiruvananthapuram,0.07135266576292566
69,Amboori__Thiruvananthapuram,Vellanad__Thiruvananthapuram,2.6875020698974765
70,Amboori__Thiruvananthapuram,Vellarada__Thiruvananthapuram,238.6249964054561
71,Amboori__Thiruvananthapuram,Vembayam__Thiruvananthapuram,0.051472832730801374
72,Amboori__Thiruvananthapuram,Venganoor__Thiruvananthapuram,0.6972456969036301
73,Amboori__Thiruvananthapuram,Vettoor__Thiruvananthapuram,0.01729580781504456
74,Amboori__Thiruvananthapuram,Vilappil__Thiruvananthapuram,2.3274193316783127
75,Amboori__Thiruvananthapuram,Vilavoorkal__Thiruvananthapuram,1.173013328962632
76,Amboori__Thiruvananthapuram,Vithura__Thiruvananthapuram,0.904851198224201
77,Anad__Thiruvananthapuram,Amboori__Thiruvananthapuram,0.08086099263225546
78,Anad__Thiruvananthapuram,Anad__Thiruvananthapuram,28518.3
79,Anad__Thiruvananthapuram,Anchuthengu__Thiruvananthapuram,0.07640532704516002
80,Anad__Thiruvananthapuram,Andoorkonam__Thiruvananthapuram,0.22912006498781057
81,Anad__Thiruvananthapuram,Aruvikkara__Thiruvananthapuram,32.19096995334925
82,Anad__Thiruvananthapuram,Aryanad__Thiruvananthapuram,10.57855992129784
83,Anad__Thiruvananthapuram,Aryancodu__Thiruvananthapuram,0.1298756922076826
84,Anad__Thiruvananthapuram,Athiyannoor__Thiruvananthapuram,0.11957628402459593
85,Anad__Thiruvananthapuram,Attingal(M)__Thiruvananthapuram,0.4435573084942799
86,Anad__Thiruvananthapuram,Azhoor__Thiruvananthapuram,0.16635897976518796
87,Anad__Thiruvananthapuram,Balaramapuram__Thiruvananthapuram,0.18766340984277605
88,Anad__Thiruvananthapuram,Chemmaruthi__Thiruvananthapuram,0.1291782626147866
89,Anad__Thiruvananthapuram,Chenkal__Thiruvananthapuram,0.14047332821720743
90,Anad__Thiruvananthapuram,Cherunniyoor__Thiruvananthapuram,0.07637435236984152
91,Anad__Thiruvananthapuram,Chirayinkeezhu__Thiruvananthapuram,0.15768186952945945
92,Anad__Thiruvananthapuram,Edava__Thiruvananthapuram,0.08909650404954957
93,Anad__Thiruvananthapuram,Elakamon__Thiruvananthapuram,0.09149876978288853
94,Anad__Thiruvananthapuram,Kadakkavoor__Thiruvananthapuram,0.11864995569105506
95,Anad__Thiruvananthapuram,Kadinamkulam__Thiruvananthapuram,0.30333553544197667
96,Anad__Thiruvananthapuram,Kallara__Thiruvananthapuram,11.544639080921414
97,Anad__Thiruvananthapuram,Kallikkad__Thiruvananthapuram,0.06838438183346948
98,Anad__Thiruvananthapuram,Kalliyoor__Thiruvananthapuram,0.2265664421962727
99,Anad__Thiruvananthapuram,Kanjiramkulam__Thiruvananthapuram,0.07368329704900188
100,Anad__Thiruvananthapuram,Karakulam__Thiruvananthapuram,39.47329240890304
101,Anad__Thiruvananthapuram,Karavaram__Thiruvananthapuram,0.16577528531305105
102,Anad__Thiruvananthapuram,Karode__Thiruvananthapuram,0.11118133399250238
103,Anad__Thiruvananthapuram,Karumkulam__Thiruvananthapuram,0.10411044550237641
104,Anad__Thiruvananthapuram,Kattakada__Thiruvananthapuram,0.26993952514884056
105,Anad__Thiruvananthapuram,Kilimanoor__Thiruvananthapuram,0.11225066865541246
106,Anad__Thiruvananthapuram,Kizhuvilam__Thiruvananthapuram,0.18989578232521653
107,Anad__Thiruvananthapuram,Kollayil__Thiruvananthapuram,0.1017601174097902
108,Anad__Thiruvananthapuram,Kottukal__Thiruvananthapuram,0.13908598806666395
109,Anad__Thiruvananthapuram,Kulathoor__Thiruvananthapuram,0.11420858822462815
110,Anad__Thiruvananthapuram,Kunnathukal__Thiruvananthapuram,0.16203378300637095
111,Anad__Thiruvananthapuram,Madavoor__Thiruvananthapuram,0.09445149965320107
112,Anad__Thiruvananthapuram,Malayinkeezhu__Thiruvananthapuram,0.2524001552010247
113,Anad__Thiruvananthapuram,Manampoor__Thiruvananthapuram,0.11425032429485232
114,Anad__Thiruvananthapuram,Mangalapuram__Thiruvananthapuram,0.2565593854869572
115,Anad__Thiruvananthapuram,Manikkal__Thiruvananthapuram,19.48201451947922
116,Anad__Thiruvananthapuram,Maranalloor__Thiruvananthapuram,0.2324678007549928
117,Anad__Thiruvananthapuram,Mudakkal__Thiruvananthapuram,0.2665432169688125
118,Anad__Thiruvananthapuram,Nagaroor__Thiruvananthapuram,0.15086269393806429
119,Anad__Thiruvananthapuram,Nanniyodu__Thiruvananthapuram,60.926916533985754
120,Anad__Thiruvananthapuram,Navayikkulam__Thiruvananthapuram,0.17661806652217285
121,Anad__Thiruvananthapuram,Nedumangad(M)__Thiruvananthapuram,2508.1693939174656
122,Anad__Thiruvananthapuram,Nellanadu__Thiruvananthapuram,9.414612900533278
123,Anad__Thiruvananthapuram,Neyyattinkara(M)__Thiruvananthapuram,0.6664256995219187
124,Anad__Thiruvananthapuram,Ottasekharamangalam__Thiruvananthapuram,0.1057998122943733
125,Anad__Thiruvananthapuram,Ottoor__Thiruvananthapuram,0.07260195328672447
126,Anad__Thiruvananthapuram,Pallichal__Thiruvananthapuram,0.27962397139533207
127,Anad__Thiruvananthapuram,Pallikkal__Thiruvananthapuram,0.06663179163126826
128,Anad__Thiruvananthapuram,Panavoor__Thiruvananthapuram,77.98045204179357
129,Anad__Thiruvananthapuram,Pangod__Thiruvananthapuram,8.373396509365968
130,Anad__Thiruvananthapuram,Parassala__Thiruvananthapuram,0.18621200394413476
131,Anad__Thiruvananthapuram,Pazhayakunnummel__Thiruvananthapuram,0.15773371807373807
132,Anad__Thiruvananthapuram,Peringammala__Thiruvananthapuram,0.1953762655168865
133,Anad__Thiruvananthapuram,Perumkadavila__Thiruvananthapuram,0.11399222777425037
134,Anad__Thiruvananthapuram,Poovachal__Thiruvananthapuram,8.862201657694854
135,Anad__Thiruvananthapuram,Poovar__Thiruvananthapuram,0.07157489899430197
136,Anad__Thiruvananthapuram,Pothencodu__Thiruvananthapuram,7.191772283557619
137,Anad__Thiruvananthapuram,Pulimathu__Thiruvananthapuram,0.231714822559276
138,Anad__Thiruvananthapuram,Pullampara__Thiruvananthapuram,25.10869367691708
139,Anad__Thiruvananthapuram,Thirupuram__Thiruvananthapuram,0.07343677069446165
140,Anad__Thiruvananthapuram,Thiruvananthapuram(C)__Thiruvananthapuram,110.78700681436031
141,Anad__Thiruvananthapuram,Tholikkodu__Thiruvananthapuram,74.49930726063062
142,Anad__Thiruvananthapuram,Uzhamalakkal__Thiruvananthapuram,39.021777689353826
143,Anad__Thiruvananthapuram,Vakkam__Thiruvananthapuram,0.07514284993521426
144,Anad__Thiruvananthapuram,Vamanpuram__Thiruvananthapuram,5.580900540648377
145,Anad__Thiruvananthapuram,Varkala(M)__Thiruvananthapuram,0.30099121282738805
146,Anad__Thiruvananthapuram,Vellanad__Thiruvananthapuram,18.83181905201902
147,Anad__Thiruvananthapuram,Vellarada__Thiruvananthapuram,0.17156780971589597
148,Anad__Thiruvananthapuram,Vembayam__Thiruvananthapuram,55.38122676030274
149,Anad__Thiruvananthapuram,Venganoor__Thiruvananthapuram,0.17946345212107054
150,Anad__Thiruvananthapuram,Vettoor__Thiruvananthapuram,0.07523522789749057
151,Anad__Thiruvananthapuram,Vilappil__Thiruvananthapuram,11.704533185129272
152,Anad__Thiruvananthapuram,Vilavoorkal__Thiruvananthapuram,0.24049289897127465
153,Anad__Thiruvananthapuram,Vithura__Thiruvananthapuram,5.902931768323587
154,Anchuthengu__Thiruvananthapuram,Amboori__Thiruvananthapuram,0.018334651420526316
155,Anchuthengu__Thiruvananthapuram,Anad__Thiruvananthapuram,0.732471279865726
156,Anchuthengu__Thiruvananthapuram,Anchuthengu__Thiruvananthapuram,15656.4
157,Anchuthengu__Thiruvananthapuram,Andoorkonam__Thiruvananthapuram,1.9279711169350495
158,Anchuthengu__Thiruvananthapuram,Aruvikkara__Thiruvananthapuram,0.056626295956981314
159,Anchuthengu__Thiruvananthapuram,Aryanad__Thiruvananthapuram,0.038513869624171485
160,Anchuthengu__Thiruvananthapuram,Aryancodu__Thiruvananthapuram,0.029036431276140664
161,Anchuthengu__Thiruvananthapuram,Athiyannoor__Thiruvananthapuram,0.03498345004660039
162,Anchuthengu__Thiruvananthapuram,Attingal(M)__Thiruvananthapuram,23.383540574819357
163,Anchuthengu__Thiruvananthapuram,Azhoor__Thiruvananthapuram,5.262691460501497
164,Anchuthengu__Thiruvananthapuram,Balaramapuram__Thiruvananthapuram,0.048150364157426226
165,Anchuthengu__Thiruvananthapuram,Chemmaruthi__Thiruvananthapuram,7.296533145324875
166,Anchuthengu__Thiruvananthapuram,Chenkal__Thiruvananthapuram,0.040946093631098475
167,Anchuthengu__Thiruvananthapuram,Cherunniyoor__Thiruvananthapuram,77.02609352528403
168,Anchuthengu__Thiruvananthapuram,Chirayinkeezhu__Thiruvananthapuram,77.8474857298684
169,Anchuthengu__Thiruvananthapuram,Edava__Thiruvananthapuram,3.811985477691577
170,Anchuthengu__Thiruvananthapuram,Elakamon__Thiruvananthapuram,3.3248595691633644
171,Anchuthengu__Thiruvananthapuram,Kadakkavoor__Thiruvananthapuram,175.66490777731528
172,Anchuthengu__Thiruvananthapuram,Kadinamkulam__Thiruvananthapuram,3.2660967276264112
173,Anchuthengu__Thiruvananthapuram,Kallara__Thiruvananthapuram,0.7611884981095002
174,Anchuthengu__Thiruvananthapuram,Kallikkad__Thiruvananthapuram,0.015040103916703927
175,Anchuthengu__Thiruvananthapuram,Kalliyoor__Thiruvananthapuram,0.06358105032266895
176,Anchuthengu__Thiruvananthapuram,Kanjiramkulam__Thiruvananthapuram,0.022657294924842804
177,Anchuthengu__Thiruvananthapuram,Karakulam__Thiruvananthapuram,1.3780631443261067
178,Anchuthengu__Thiruvananthapuram,Karavaram__Thiruvananthapuram,5.116339554990373
179,Anchuthengu__Thiruvananthapuram,Karode__Thiruvananthapuram,0.033838981427503995
180,Anchuthengu__Thiruvananthapuram,Karumkulam__Thiruvananthapuram,0.03286385567157845
181,Anchuthengu__Thiruvananthapuram,Kattakada__Thiruvananthapuram,0.05563957343524621
182,Anchuthengu__Thiruvananthapuram,Kilimanoor__Thiruvananthapuram,1.1030816418173461
183,Anchuthengu__Thiruvananthapuram,Kizhuvilam__Thiruvananthapuram,37.64604921062641
184,Anchuthengu__Thiruvananthapuram,Kollayil__Thiruvananthapuram,0.028433735393188903
185,Anchuthengu__Thiruvananthapuram,Kottukal__Thiruvananthapuram,0.04378123414485255
186,Anchuthengu__Thiruvananthapuram,Kulathoor__Thiruvananthapuram,0.03476241180227135
187,Anchuthengu__Thiruvananthapuram,Kunnathukal__Thiruvananthapuram,0.04329895523368522
188,Anchuthengu__Thiruvananthapuram,Madavoor__Thiruvananthapuram,1.07368717895806
189,Anchuthengu__Thiruvananthapuram,Malayinkeezhu__Thiruvananthapuram,0.05603591451702294
190,Anchuthengu__Thiruvananthapuram,Manampoor__Thiruvananthapuram,38.57084126321845
191,Anchuthengu__Thiruvananthapuram,Mangalapuram__Thiruvananthapuram,4.284617169802205
192,Anchuthengu__Thiruvananthapuram,Manikkal__Thiruvananthapuram,1.4269813519102421
193,Anchuthengu__Thiruvananthapuram,Maranalloor__Thiruvananthapuram,0.04984072416708713
194,Anchuthengu__Thiruvananthapuram,Mudakkal__Thiruvananthapuram,3.6796394515398423
195,Anchuthengu__Thiruvananthapuram,Nagaroor__Thiruvananthapuram,2.087202030880093
196,Anchuthengu__Thiruvananthapuram,Nanniyodu__Thiruvananthapuram,0.04632138191330385
197,Anchuthengu__Thiruvananthapuram,Navayikkulam__Thiruvananthapuram,3.5847365995216305
198,Anchuthengu__Thiruvananthapuram,Nedumangad(M)__Thiruvananthapuram,0.21446679428750837
199,Anchuthengu__Thiruvananthapuram,Nellanadu__Thiruvananthapuram,1.2455340051756851
200,Anchuthengu__Thiruvananthapuram,Neyyattinkara(M)__Thiruvananthapuram,0.17756438890215182
201,Anchuthengu__Thiruvananthapuram,Ottasekharamangalam__Thiruvananthapuram,0.022795489382001346
202,Anchuthengu__Thiruvananthapuram,Ottoor__Thiruvananthapuram,13.804758930130818
203,Anchuthengu__Thiruvananthapuram,Pallichal__Thiruvananthapuram,0.0671183038151002
204,Anchuthengu__Thiruvananthapuram,Pallikkal__Thiruvananthapuram,0.710687150853515
205,Anchuthengu__Thiruvananthapuram,Panavoor__Thiruvananthapuram,0.5728727019975697
206,Anchuthengu__Thiruvananthapuram,Pangod__Thiruvananthapuram,0.7083377629799537
207,Anchuthengu__Thiruvananthapuram,Parassala__Thiruvananthapuram,0.05425459339229753
208,Anchuthengu__Thiruvananthapuram,Pazhayakunnummel__Thiruvananthapuram,0.8647898460578533
209,Anchuthengu__Thiruvananthapuram,Peringammala__Thiruvananthapuram,0.04243581159352239
210,Anchuthengu__Thiruvananthapuram,Perumkadavila__Thiruvananthapuram,0.02764830609678574
211,Anchuthengu__Thiruvananthapuram,Poovachal__Thiruvananthapuram,0.06274745395249948
212,Anchuthengu__Thiruvananthapuram,Poovar__Thiruvananthapuram,0.022449137918119894
213,Anchuthengu__Thiruvananthapuram,Pothencodu__Thiruvananthapuram,1.6900654628928902
214,Anchuthengu__Thiruvananthapuram,Pulimathu__Thiruvananthapuram,1.440719833042056
215,Anchuthengu__Thiruvananthapuram,Pullampara__Thiruvananthapuram,0.6738640070820796
216,Anchuthengu__Thiruvananthapuram,Thirupuram__Thiruvananthapuram,0.022157670079461348
217,Anchuthengu__Thiruvananthapuram,Thiruvananthapuram(C)__Thiruvananthapuram,18.632562005838018
218,Anchuthengu__Thiruvananthapuram,Tholikkodu__Thiruvananthapuram,0.0422653329832366
219,Anchuthengu__Thiruvananthapuram,Uzhamalakkal__Thiruvananthapuram,0.03551586732351283
220,Anchuthengu__Thiruvananthapuram,Vakkam__Thiruvananthapuram,847.6762297739396
221,Anchuthengu__Thiruvananthapuram,Vamanpuram__Thiruvananthapuram,0.8464657967503895
222,Anchuthengu__Thiruvananthapuram,Varkala(M)__Thiruvananthapuram,44.79401196071307
223,Anchuthengu__Thiruvananthapuram,Vellanad__Thiruvananthapuram,0.050905821525858326
224,Anchuthengu__Thiruvananthapuram,Vellarada__Thiruvananthapuram,0.04350654298241168
225,Anchuthengu__Thiruvananthapuram,Vembayam__Thiruvananthapuram,1.269867320074217
226,Anchuthengu__Thiruvananthapuram,Venganoor__Thiruvananthapuram,0.05085806982673334
227,Anchuthengu__Thiruvananthapuram,Vettoor__Thiruvananthapuram,316.9597438547722
228,Anchuthengu__Thiruvananthapuram,Vilappil__Thiruvananthapuram,0.05825166432512762
229,Anchuthengu__Thiruvananthapuram,Vilavoorkal__Thiruvananthapuram,0.05030007463541371
230,Anchuthengu__Thiruvananthapuram,Vithura__Thiruvananthapuram,0.036626258473207156
231,Andoorkonam__Thiruvananthapuram,Amboori__Thiruvananthapuram,0.05684607485163644
232,Andoorkonam__Thiruvananthapuram,Anad__Thiruvananthapuram,0.2166191996911152
233,Andoorkonam__Thiruvananthapuram,Anchuthengu__Thiruvananthapuram,0.1351771080591799
234,Andoorkonam__Thiruvananthapuram,Andoorkonam__Thiruvananthapuram,27702.9
235,Andoorkonam__Thiruvananthapuram,Aruvikkara__Thiruvananthapuram,0.21211484495340888
236,Andoorkonam__Thiruvananthapuram,Aryanad__Thiruvananthapuram,0.1178782183086568
237,Andoorkonam__Thiruvananthapuram,Aryancodu__Thiruvananthapuram,0.09159305856267565
238,Andoorkonam__Thiruvananthapuram,Athiyannoor__Thiruvananthapuram,0.10952904195228236
239,Andoorkonam__Thiruvananthapuram,Attingal(M)__Thiruvananthapuram,42.513198364371625
240,Andoorkonam__Thiruvananthapuram,Azhoor__Thiruvananthapuram,105.71264193757553
241,Andoorkonam__Thiruvananthapuram,Balaramapuram__Thiruvananthapuram,0.15422308650688996
242,Andoorkonam__Thiruvananthapuram,Chemmaruthi__Thiruvananthapuram,0.18704465701946532
243,Andoorkonam__Thiruvananthapuram,Chenkal__Thiruvananthapuram,0.12819737336165013
244,Andoorkonam__Thiruvananthapuram,Cherunniyoor__Thiruvananthapuram,0.11919048427098891
245,Andoorkonam__Thiruvananthapuram,Chirayinkeezhu__Thiruvananthapuram,25.786270316799182
246,Andoorkonam__Thiruvananthapuram,Edava__Thiruvananthapuram,0.12268815401569136
247,Andoorkonam__Thiruvananthapuram,Elakamon__Thiruvananthapuram,0.12331584491464416
248,Andoorkonam__Thiruvananthapuram,Kadakkavoor__Thiruvananthapuram,8.38529070669263
249,Andoorkonam__Thiruvananthapuram,Kadinamkulam__Thiruvananthapuram,1851.7127975458536
250,Andoorkonam__Thiruvananthapuram,Kallara__Thiruvananthapuram,0.16810204615742283
251,Andoorkonam__Thiruvananthapuram,Kallikkad__Thiruvananthapuram,0.04638593750609298
252,Andoorkonam__Thiruvananthapuram,Kalliyoor__Thiruvananthapuram,0.20537128579119224
253,Andoorkonam__Thiruvananthapuram,Kanjiramkulam__Thiruvananthapuram,0.06960621019327072
254,Andoorkonam__Thiruvananthapuram,Karakulam__Thiruvananthapuram,22.18680308526408
255,Andoorkonam__Thiruvananthapuram,Karavaram__Thiruvananthapuram,0.21693161204679892
256,Andoorkonam__Thiruvananthapuram,Karode__Thiruvananthapuram,0.10594584614892101
257,Andoorkonam__Thiruvananthapuram,Karumkulam__Thiruvananthapuram,0.10289284280913467
258,Andoorkonam__Thiruvananthapuram,Kattakada__Thiruvananthapuram,0.17827599116426823
259,Andoorkonam__Thiruvananthapuram,Kilimanoor__Thiruvananthapuram,0.12568478169917702
260,Andoorkonam__Thiruvananthapuram,Kizhuvilam__Thiruvananthapuram,61.724757884870435
261,Andoorkonam__Thiruvananthapuram,Kollayil__Thiruvananthapuram,0.09026053721031942
262,Andoorkonam__Thiruvananthapuram,Kottukal__Thiruvananthapuram,0.13866773906833085
263,Andoorkonam__Thiruvananthapuram,Kulathoor__Thiruvananthapuram,0.10883699736823119
264,Andoorkonam__Thiruvananthapuram,Kunnathukal__Thiruvananthapuram,0.13626675251241488
265,Andoorkonam__Thiruvananthapuram,Madavoor__Thiruvananthapuram,0.1076508251581832
266,Andoorkonam__Thiruvananthapuram,Malayinkeezhu__Thiruvananthapuram,0.18320894504108387
267,Andoorkonam__Thiruvananthapuram,Manampoor__Thiruvananthapuram,0.1781854121022137
268,Andoorkonam__Thiruvananthapuram,Mangalapuram__Thiruvananthapuram,228.70738841549738
269,Andoorkonam__Thiruvananthapuram,Manikkal__Thiruvananthapuram,100.56598142568072
270,Andoorkonam__Thiruvananthapuram,Maranalloor__Thiruvananthapuram,0.15966541365762094
271,Andoorkonam__Thiruvananthapuram,Mudakkal__Thiruvananthapuram,38.884925538629886
272,Andoorkonam__Thiruvananthapuram,Nagaroor__Thiruvananthapuram,0.17844033386120572
273,Andoorkonam__Thiruvananthapuram,Nanniyodu__Thiruvananthapuram,0.1630143239298215
274,Andoorkonam__Thiruvananthapuram,Navayikkulam__Thiruvananthapuram,0.22700677578250084
275,Andoorkonam__Thiruvananthapuram,Nedumangad(M)__Thiruvananthapuram,0.8878023127419425
276,Andoorkonam__Thiruvananthapuram,Nellanadu__Thiruvananthapuram,19.042638922618316
277,Andoorkonam__Thiruvananthapuram,Neyyattinkara(M)__Thiruvananthapuram,0.555933087656834
278,Andoorkonam__Thiruvananthapuram,Ottasekharamangalam__Thiruvananthapuram,0.07136997950511353
279,Andoorkonam__Thiruvananthapuram,Ottoor__Thiruvananthapuram,0.10348399797667925
280,Andoorkonam__Thiruvananthapuram,Pallichal__Thiruvananthapuram,0.21686446998958875
281,Andoorkonam__Thiruvananthapuram,Pallikkal__Thiruvananthapuram,0.07900712189495307
282,Andoorkonam__Thiruvananthapuram,Panavoor__Thiruvananthapuram,0.13525794324484675
283,Andoorkonam__Thiruvananthapuram,Pangod__Thiruvananthapuram,0.1517442997033288
284,Andoorkonam__Thiruvananthapuram,Parassala__Thiruvananthapuram,0.1698647111092021
285,Andoorkonam__Thiruvananthapuram,Pazhayakunnummel__Thiruvananthapuram,0.15250579044167728
286,Andoorkonam__Thiruvananthapuram,Peringammala__Thiruvananthapuram,0.11362891496410138
287,Andoorkonam__Thiruvananthapuram,Perumkadavila__Thiruvananthapuram,0.08721124457380473
288,Andoorkonam__Thiruvananthapuram,Poovachal__Thiruvananthapuram,0.20116679515755564
289,Andoorkonam__Thiruvananthapuram,Poovar__Thiruvananthapuram,0.06960526627158337
290,Andoorkonam__Thiruvananthapuram,Pothencodu__Thiruvananthapuram,337.803672016265
291,Andoorkonam__Thiruvananthapuram,Pulimathu__Thiruvananthapuram,0.22460557829029168
292,Andoorkonam__Thiruvananthapuram,Pullampara__Thiruvananthapuram,0.17522291816318947
293,Andoorkonam__Thiruvananthapuram,Thirupuram__Thiruvananthapuram,0.06937304275208256
294,Andoorkonam__Thiruvananthapuram,Thiruvananthapuram(C)__Thiruvananthapuram,153.41500025868345
295,Andoorkonam__Thiruvananthapuram,Tholikkodu__Thiruvananthapuram,0.13040119060441502
296,Andoorkonam__Thiruvananthapuram,Uzhamalakkal__Thiruvananthapuram,0.1135449982789787
297,Andoorkonam__Thiruvananthapuram,Vakkam__Thiruvananthapuram,0.1313136938343412
298,Andoorkonam__Thiruvananthapuram,Vamanpuram__Thiruvananthapuram,0.16529238946979172
299,Andoorkonam__Thiruvananthapuram,Varkala(M)__Thiruvananthapuram,0.43393759557965106
300,Andoorkonam__Thiruvananthapuram,Vellanad__Thiruvananthapuram,0.17683376864969183
301,Andoorkonam__Thiruvananthapuram,Vellarada__Thiruvananthapuram,0.13621383726224048
